instituicao, programa, autor, titulo, ano, link
universidade federal do rio grande do sul; administração; fabrício sobrosa affeldt; desenvolvimento e aplicação de um modelo construtivista para o ensino de administração; 2011-06-01;
universidade federal do paraná; educação; thiciane pieczarka; concepções de desigualdade social e mobilidade socioeconômica de adolescentes de escola pública de curitiba; 2009-08-01;
universidade estadual de campinas; educação; fernanda maria macahiba massagardi; percursos da literatura na educação ensinar contando histórias; 2014-02-07; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1318966
universidade est.paulista júlio de mesquita filho/marilia; educação; dilian martin sandro de oliveira; desenho animado e desenvolvimento moral: uma proposta de intervenção na forma de resolução de conflitos; 2015-03-10; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2356517
fundação universidade de passo fundo; educação; claudeonor antonio de vargas; o papel do grupo e a formação do pensamento autônomo segundo piaget ; 2016-04-29; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=4141259
universidade federal de pernambuco; educação; cicleide maria da costa lira; a construção do conceito de número, um estudo exploratório em livros didaticos; 2010-08-01;
universidade federal do paraná; educação; marta teixeira; interação social e tomada de consciência a partir do desenho de adultos; 2008-02-01;
universidade federal do rio grande do sul; educação; jaqueline barbieri pieretti; respeito e docência: um estudo de pistemologia genética com professores do ensino fundamental; 2013-08-30; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=109018
universidade federal do rio de janeiro; educação; solange gomes rangel; a psicogenética na formação do professor no curso normal em nível médio.; 2009-05-01;
universidade estadual de campinas; educação; patricia maria de oliveira; o papel das interações sociais em escolares na elaboração de estratégias no jogo quoridor; 2014-02-27; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1321791
universidade estadual de campinas; educação; janete schmidt de camargo cesar; as idéias das crianças a respeito de suas dificuldades de aprendizagem do sistema escrito.; 2009-02-01;
universidade federal do paraná; educação; alexandre meirelles martins; o ensino da leitura do ritmo musical em adolescentes: da ação à operação.; 2014-03-26; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=177166
universidade estadual de ponta grossa; educação; bernadete machado; a aprendizagem socioambiental dos visitantes em unidades de conservação; 2008-12-01;
universidade federal do rio grande do sul; educação; paula cavagni pecker; as condutas musicais da criança de dois a cinco anos: trabalhando com os modos musicais; 2009-03-01;
universidade federal de alagoas; educação; jirlene barros monteiro; a concepção de conhecimento no construtivismo: uma análise à luz da ontologia marxiana.; 2011-07-01;
universidade estadual de campinas; educação; maria aparecida belintane fermiano; pré-adolescentes (tweens) - desde a perspectiva da teoria piagetiana à da psicologia econômica.; 2010-02-01;
universidade estadual de campinas; educação; wilson da silva; raciocínio lógico e o jogo de xadrez: em busca de relações; 2010-02-01;
universidade estadual de londrina; educação; leandro augusto dos reis; música como jogo: significados atribuídos por alunos do ensino fundamental ao vivido nas oficinas de música; 2012-12-01;
universidade nove de julho; educação; sylvia paula de almeida torres vilhena; cadê a educação ambiental que estava aqui? o gato comeu: um estudo de práticas e tendências conceituais no trabalho de profissionais de educação infantil na cidade de são paulo.; 2008-12-01;
universidade federal de santa catarina; educação; kelly aparecida gomes; design de interação na educação: olhares e perspectivas; 2012-06-01;
universidade estadual de maringá; educação; fatima regina fabril; jean piaget na pedagogia: um estudo das fontes referenciadas na psicologia da educação; 2008-04-01;
universidade estadual de ponta grossa; educação; adriano charles ferreira; tema quente, cabeça fria: representações sociais da indisciplina escolar pelos alunos concluintes do ensino fundamental; 2014-02-14; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=454150
universidade est.paulista júlio de mesquita filho/marilia; educação; joao enzio gomes; a epistemologia e a psicologia genéticas de jean piaget e as neurociências: uma revisão sistemática; 2015-02-24; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2316600
universidade de caxias do sul; educação; mariane maria schons; o laptop educacional na sala de aula: movimentos de letramento digital nas práticas de leitura e escrita de estudantes do ensino fundamental; 2013-07-18; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=95359
universidade est.paulista júlio de mesquita filho/marilia; educação; cristiane pereira marquezini; desenvolvimento moral e preconceito: um estudo sobre os juízos de crianças do ensino fundamental de uma escola inclusiva; 2013-02-28; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=133569
universidade federal do rio grande do sul; educação; mariangela kraemer lenz ziede; a construção da função do tutor no âmbito do curso de pedagogia licenciatura na modalidade a distância da universidade federal do rio grande do sul; 2008-12-01;
universidade federal de mato grosso; educação; helena soares da silva; concepções de ensino de professores que lecionam matemática nas fases iniciais da educação básica; 2013-05-03; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=105384
universidade federal do rio grande do sul; educação; audrea da costa martins; linhas, vozes e tracks: a textura na composição musical de crianças; 2011-08-01;
universidade est.paulista júlio de mesquita filho/marilia; educação; marlene lucia holz donel; dificuldades de aprendizagem em cálculo e a relação com o raciocinio lógico formal - uma análise no ensino superior; 2015-02-25; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=2242561
universidade estadual de maringá; educação; elaine antunes souza ferreira; ensino e aprendizagem no ensino médio: percepção de alunos de um colégio estadual de santo antônio da platina - pr; 2009-08-01;
universidade de brasília; educação; cristiane dorst mezzaroba; problemas de lógica como motivadores no fazer matemática no sexto ano; 2009-11-01;
universidade federal da bahia; educação; miguel angelo serra dourado; a construção da subjetividade na obra de jean piaget: correlação entre ciência e filosofia; 2009-12-01;
centro universitário moura lacerda; educação; claudia regina da silva dourado; o respeito na educação infantil: um estudo sobre os processos de interação das crianças no cotidiano escolar; 2010-07-01;
universidade federal do ceará; educação; julio cesar vieira lopes; avaliação do pensamento formal dos alunos do colégio militar de fortaleza.; 2014-03-27; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1532348
universidade de santa cruz do sul; educação; raul maia de andrade neves neto; o autoconhecimento e o reconhecimento do outro: possibilidades emancipatórias no ensino e aprendizagem de filosofia; 2014-02-26; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=150647
universidade federal de minas gerais; educação; gracietta francisco teodora gime; fatores de risco e de proteção presentes no cotidiano de adolescentes moradores do bairro comandante gika - cabinda/angola: família, escola e relações comunitárias; 2014-08-27; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1310186
universidade federal de santa catarina; educação; gleyva maria simões de oliviera; concepções de orientadores acadêmicos e estudantes dos cursos de pedagogia a distância da universidade federal de mato grosso sobre ensino e aprendizagem; 2008-12-01;
universidade estadual de campinas; educação; angelo antonio abrantes; a educação escolar e a promoção do desenvolvimento do pensamento: a mediação da literatura infantil; 2011-06-01;
universidade federal da paraíba/joão pessoa; educação; rafaela batista domingues pontes; formação moral: uma análise da teoria do desenvolvimento moral de piaget e kohlberg à luz de perspectivas divergentes; 2010-01-01;
universidade estadual de ponta grossa; educação; edvanderson ramalho dos santos; representações sociais de professores do ensino básico sobre a indisciplina escolar.; 2013-03-22; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=107709
universidade federal do amazonas; educação; valdejane tavares kawada; a documentação pedagógica como mediação à construção do conhecimento escolar na educação infantil manaus; 2016-12-23; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=4189262
universidade federal do amazonas; educação; narle silva teixeira; a linguagem visual do livro didático; 2008-10-01;
universidade estadual de ponta grossa; educação; vania de oliveira; representações sociais da família sobre o desenvolvimento moral de crianças e adolescentes na perspectiva da educação; 2016-03-31; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=3635099
universidade federal do rio grande do sul; educação; daisy schneider; mp-compead : modelo pedagógico baseado em competências para professores e para tutores em educação a distância; 2014-02-28; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=1350668
universidade estadual de londrina; educação; luciana ramos rodrigues de carvalho; oficinas com o jogo setna sala de apoio à aprendizagemcomo espaço para pensar a resiliência; 2013-02-19; https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoconclusao/viewtrabalhoconclusao.jsf?popup=true&id_trabalho=108898
